Generation,Stage,Prey_Fitness,Predator_Fitness,Avg_Prey_Energy,Prey_Starved,Prey_Eaten,Avg_Food_Collected,Avg_Predator_Energy,Pred_Starved
171,2,1990.7456561688846,75.65400447729088,82.68366666666441,4.0,2.666666666666667,499.0333333333333,81.99799999999374,0.5
172,2,1702.0059206015428,137.3984060608686,71.77866666666343,1.5,4.2,343.5333333333333,165.4489999999936,0.0
173,2,1961.650726813973,106.57085875373497,97.24866666666425,3.0,3.5666666666666664,537.9333333333334,120.55199999999442,0.5
174,2,1468.5726543736064,133.31824774148538,56.02999999999725,5.5,4.066666666666666,261.9,160.94099999999372,0.0
175,2,1706.6021359903564,107.70718432679604,66.63566666666347,4.0,3.4,317.3666666666667,123.99999999999318,0.0
176,2,1698.041396300903,117.61060859243412,71.39733333332973,3.0,3.7333333333333334,329.3,134.40299999999377,0.0
177,2,1759.1792932986143,124.84245606644065,71.96033333333028,2.0,3.833333333333333,360.43333333333334,149.99999999999318,0.0
178,2,1878.4350338130275,135.58595514966328,93.67499999999734,1.0,4.266666666666667,493.4,155.91799999999458,0.0
179,2,1453.2208872840188,164.60067944258242,61.09733333332928,2.0,5.133333333333333,257.4,191.60799999999608,0.0
180,2,1837.935340096414,118.82474915201404,86.75799999999703,1.5,3.8,410.33333333333337,134.6039999999939,0.0
181,2,1730.3565765997184,124.91308243663612,72.77099999999707,2.0,4.033333333333333,371.5,149.66599999999573,0.5
182,2,1910.4519334381687,77.36743897664675,68.19433333333035,2.5,2.8666666666666667,398.9666666666667,86.83599999999505,1.0
183,2,1711.731869827982,126.69841146413569,75.86866666666415,5.0,3.9333333333333336,444.6333333333333,150.86599999999484,0.0
184,2,1627.3186886363553,143.6334861969781,62.61599999999614,1.5,4.466666666666667,310.76666666666665,169.25699999999483,0.0
185,2,1774.6559231035324,140.26342812174562,75.63366666666376,1.5,4.366666666666666,444.40000000000003,176.35699999999446,0.5
186,2,1759.3653321511738,112.44703378748483,67.67866666666357,3.5,3.6333333333333333,398.73333333333335,126.85799999999384,0.0
187,2,1599.0837742122235,124.95445339794911,57.49099999999653,3.0,3.8666666666666667,255.86666666666667,149.55799999999448,0.0
188,2,1690.6075259719812,123.78083980921777,71.06599999999628,2.5,3.866666666666667,332.6666666666667,145.83899999999403,0.0
189,2,1797.3220115585575,118.79261627167284,78.34933333333042,2.5,3.8000000000000003,408.70000000000005,134.68799999999464,0.0
190,2,1685.0648788773535,125.71941794984647,62.830666666663504,2.5,3.866666666666667,328.6,151.91199999999358,0.0
191,2,1675.0625951348638,130.97013990354168,68.68466666666359,2.5,4.133333333333333,355.3666666666667,151.44999999999425,0.0
192,2,1580.4181603307143,105.89605883889891,51.709666666663296,5.0,3.3666666666666667,262.43333333333334,121.99999999999328,0.0
193,2,1526.6918383248894,130.6162441570877,55.91566666666367,5.0,4.033333333333333,292.3666666666667,155.6389999999942,0.0
194,2,1473.2281989434434,126.90888672214882,47.649999999996865,4.0,4.066666666666666,222.4,153.3539999999946,0.5
195,2,1611.0422531395948,104.52636540621377,57.74366666666303,5.0,3.333333333333333,289.16666666666663,119.99999999999332,0.0
196,2,1563.3796027020226,116.41809050851892,56.17066666666297,4.0,3.6333333333333333,247.33333333333334,137.5569999999936,0.0
197,2,1592.162104915382,99.34300040377681,51.66366666666386,6.0,3.2,298.26666666666665,111.99999999999332,0.0
198,2,1524.1000024838743,108.48205491230006,50.208666666663625,5.5,3.4333333333333336,234.10000000000002,125.99999999999338,0.0
199,2,1695.904306198,127.53090625733036,73.4259999999976,3.5,4.0,399.73333333333335,148.9329999999947,0.0
200,2,1797.7041379456975,114.88851272757061,78.32699999999741,4.0,3.7,488.0666666666666,128.55099999999467,0.0
